nd_texts/1077143.rechte-gewalt-in-sachsen-linke-fordert-aufklaerung-nach-rechten-drohungen-in-wurzen https://www.neues-deutschland.de/artikel/1077143.rechte-gewalt-in-sachsen-linke-fordert-aufklaerung-nach-rechten-drohungen-in-wurzen.html 2017-05-03 |None| politics |radically left| |['Flüchtlinge', 'Nazis', 'Polizei', 'Rassismus', 'Sachsen']|
nd_texts/1077141.groko-neuauflage-juso-chef-lehnt-voruebergehende-mitgliedschaften-ab https://www.neues-deutschland.de/artikel/1077141.groko-neuauflage-juso-chef-lehnt-voruebergehende-mitgliedschaften-ab.html 2018-01-11 |None| politics |radically left| |['Groko', 'Große', 'Koalition', 'Mitgliederentscheid', 'SPD']|
nd_texts/1077137.asylpolitik-pro-asyl-kritisiert-geplanten-abschiebeflug-nach-afghanistan https://www.neues-deutschland.de/artikel/1077137.asylpolitik-pro-asyl-kritisiert-geplanten-abschiebeflug-nach-afghanistan.html 2017-10-05 |None| politics |radically left| |['Abschiebung', 'Afghanistan', 'Asylbewerber', 'Asylpolitik', 'Flüchtlinge']|
nd_texts/1077136.tuerkei-marschiert-in-syrien-ein-proteste-gegen-erdogans-krieg https://www.neues-deutschland.de/artikel/1077136.tuerkei-marschiert-in-syrien-ein-proteste-gegen-erdogans-krieg.html 2017-08-09 |None| politics |radically left| |['Kurden', 'PKK', 'Syrien', 'Türkei']|
nd_texts/1077135.shutdown-in-den-usa-kongress-beendet-regierungsstillstand https://www.neues-deutschland.de/artikel/1077135.shutdown-in-den-usa-kongress-beendet-regierungsstillstand.html 2018-01-23 |None| politics |radically left| |['Demokraten', 'Donald', 'Trump', 'Haushalt', 'Republikaner', 'US-Senat', 'USA']|
nd_texts/1077117.ns-verbrechen-sieg-bei-stalingrad-kein-deutsches-thema https://www.neues-deutschland.de/artikel/1077117.ns-verbrechen-sieg-bei-stalingrad-kein-deutsches-thema.html 2018-01-24 |René Heilig| politics |radically left| |['DIE', 'LINKE', 'Rechtsradikalismus']|
nd_texts/1077116.kein-haftbefehl-gegen-puigdemont https://www.neues-deutschland.de/artikel/1077116.kein-haftbefehl-gegen-puigdemont.html 2017-11-06 |None| politics |radically left| |['Dänemark', 'Katalonien', 'Kriminalität', 'Spanien']|
nd_texts/1077114.deutsche-panzer-gegen-kurden https://www.neues-deutschland.de/artikel/1077114.deutsche-panzer-gegen-kurden.html 2018-01-16 |None| politics |radically left| |['Bundeswehr', 'Kurden', 'Syrien', 'Türkei', 'USA']|
nd_texts/1077112.spd-zieht-neue-mitglieder-an https://www.neues-deutschland.de/artikel/1077112.spd-zieht-neue-mitglieder-an.html 2018-01-15 |None| politics |radically left| |['Nordrhein-Westfalen', 'SPD']|
nd_texts/1077097.eu-unterstuetzt-palaestinenser https://www.neues-deutschland.de/artikel/1077097.eu-unterstuetzt-palaestinenser.html 2018-01-02 |None| politics |radically left| |['Belgien', 'Europäische', 'Union', 'Friedensbewegung', 'Israel', 'Jerusalem', 'Nahost', 'Palästina', 'USA']|
nd_texts/1077096.nazi-angriffe-in-thessaloniki-nationalisten-brennen-linkes-hausprojekt-nieder https://www.neues-deutschland.de/artikel/1077096.nazi-angriffe-in-thessaloniki-nationalisten-brennen-linkes-hausprojekt-nieder.html 2017-05-06 |Elisabeth Heinze| politics |radically left| |['Anarchismus', 'Faschismus', 'Griechenland', 'linke', 'Bewegung', 'Nationalismus', 'Nationalsozialismus']|
nd_texts/1077095.korruptionsprozess-um-brasilianischen-expraesidenten-endspiel-in-porto-alegre https://www.neues-deutschland.de/artikel/1077095.korruptionsprozess-um-brasilianischen-expraesidenten-endspiel-in-porto-alegre.html 2017-09-16 |Andreas Behn| politics |radically left| |['Brasilien', 'Gerichtsverfahren', 'Korruption']|
nd_texts/1077093.beamte-sollen-alarme-ignoriert-haben https://www.neues-deutschland.de/artikel/1077093.beamte-sollen-alarme-ignoriert-haben.html 2018-01-23 |Sebastian Haak| politics |radically left| |['Thüringen']|
nd_texts/1077094.comeback-fuer-leipzigs-astoria https://www.neues-deutschland.de/artikel/1077094.comeback-fuer-leipzigs-astoria.html 2018-01-18 |Sabine Fuchs| politics |radically left| |['Bremen', 'Leipzig', 'Sachsen']|
nd_texts/1077092.gefuehlte-buerger-zweiter-klasse https://www.neues-deutschland.de/artikel/1077092.gefuehlte-buerger-zweiter-klasse.html 2018-01-13 |None| politics |radically left| |['Bildungspolitik', 'Hochschulpolitik', 'Ostdeutschland', 'Sachsen']|
nd_texts/1077091.der-rhein-macht-sich-wieder-breit https://www.neues-deutschland.de/artikel/1077091.der-rhein-macht-sich-wieder-breit.html 2018-01-23 |None| politics |radically left| |['Nordrhein-Westfalen']|
nd_texts/1077086.reformplaene https://www.neues-deutschland.de/artikel/1077086.reformplaene.html 2018-01-23 |None| politics |radically left| |['Europäische', 'Union', 'Eurozone', 'Frankreich']|
nd_texts/1077085.oui-sie-wollen-mit-macron-gehen https://www.neues-deutschland.de/artikel/1077085.oui-sie-wollen-mit-macron-gehen.html 2018-01-12 |Nelli Tügel| politics |radically left| |['DIE', 'LINKE', 'Europäische', 'Union', 'Frankreich', 'SPD', 'Wolfgang', 'Schäuble']|
nd_texts/1077084.jean-luc-melenchon-frankreichs-linke-marschiert-getrennt https://www.neues-deutschland.de/artikel/1077084.jean-luc-melenchon-frankreichs-linke-marschiert-getrennt.html 2018-01-22 |Ralf Klingsieck| politics |radically left| |['DIE', 'LINKE', 'Dietmar', 'Bartsch', 'Frankreich', 'KommunistInnen', 'linke', 'Bewegung']|
nd_texts/1077083.deutsch-franzoesische-kooperation https://www.neues-deutschland.de/artikel/1077083.deutsch-franzoesische-kooperation.html 2017-12-12 |None| politics |radically left| |['Angela', 'Merkel', 'Frankreich']|
nd_texts/1077079.die-wut-ist-gross https://www.neues-deutschland.de/artikel/1077079.die-wut-ist-gross.html 2018-01-23 |None| politics |radically left| |['Türkei']|
nd_texts/1077078.tuerkische-invasion-in-syrien-duenger-fuer-den-olivenzweig https://www.neues-deutschland.de/artikel/1077078.tuerkische-invasion-in-syrien-duenger-fuer-den-olivenzweig.html 2018-01-20 |René Heilig| politics |radically left| |['Syrien', 'Türkei', 'USA']|
nd_texts/1077077.baumhaus-doerfer-barrikaden-im-hambacher-forst-geraeumt https://www.neues-deutschland.de/artikel/1077077.baumhaus-doerfer-barrikaden-im-hambacher-forst-geraeumt.html 2018-01-23 |Sebastian Weiermann| politics |radically left| |['Hambacher', 'Forst', 'Zwangsräumung']|
nd_texts/1077062.stillstand-in-washington https://www.neues-deutschland.de/artikel/1077062.stillstand-in-washington.html 2018-01-13 |Olaf Standke| politics |radically left| |['Donald', 'Trump', 'Einwanderung', 'USA']|
nd_texts/1077061.lebenslange-haft-fuer-trinh-xuan-thanh https://www.neues-deutschland.de/artikel/1077061.lebenslange-haft-fuer-trinh-xuan-thanh.html 2018-01-12 |Marina Mai| politics |radically left| |['Berlin', 'Todesstrafe', 'Vietnam']|
nd_texts/1077060.praesidentschaftswahl-katalonien-der-kandidat-heisst-puigdemont https://www.neues-deutschland.de/artikel/1077060.praesidentschaftswahl-katalonien-der-kandidat-heisst-puigdemont.html 2017-11-06 |Ralf Streck| politics |radically left| |['Dänemark', 'Katalonien', 'Kriminalität', 'Spanien']|
nd_texts/1077009.nur-fuer-buben-oder-nur-fuer-maedchen https://www.neues-deutschland.de/artikel/1077009.nur-fuer-buben-oder-nur-fuer-maedchen.html 2017-11-14 |None| politics |radically left| |['Bayern', 'Bildungspolitik']|
nd_texts/1077001.die-drei-knackpunkte-der-spd https://www.neues-deutschland.de/artikel/1077001.die-drei-knackpunkte-der-spd.html 2018-01-15 |None| politics |radically left| |['Asylpolitik', 'Flüchtlinge', 'SPD']|
nd_texts/1077000.internationale-presseschau https://www.neues-deutschland.de/artikel/1077000.internationale-presseschau.html 2018-01-12 |None| politics |radically left| |['Angela', 'Merkel', 'Bildungspolitik', 'CDU', 'Europäische', 'Union', 'SPD']|
nd_texts/1076999.spd-muss-noch-beraten https://www.neues-deutschland.de/artikel/1076999.spd-muss-noch-beraten.html 2018-01-20 |None| politics |radically left| |['CDU', 'SPD']|
nd_texts/1076998.jahre-elysee-vertrag-zuhoeren-schadet-nie https://www.neues-deutschland.de/artikel/1076998.jahre-elysee-vertrag-zuhoeren-schadet-nie.html 2018-01-15 |Uwe Kalbe| politics |radically left| |['AfD', 'DIE', 'LINKE', 'Dietmar', 'Bartsch', 'Frankreich', 'linke', 'Bewegung', 'linke', 'Parteien']|
nd_texts/1076994.jahre-elysee-vertrag-linke-sagen-direktorium-fuer-europa-den-kampf-an https://www.neues-deutschland.de/artikel/1076994.jahre-elysee-vertrag-linke-sagen-direktorium-fuer-europa-den-kampf-an.html 2017-12-30 |Uwe Kalbe| politics |radically left| |['DIE', 'LINKE', 'Dietmar', 'Bartsch', 'Europäische', 'Union', 'Frankreich', 'linke', 'Parteien']|
nd_texts/1076990.offensive-gegen-kurden-angriff-auf-afrin-die-wut-in-der-bevoelkerung-ist-gross https://www.neues-deutschland.de/artikel/1076990.offensive-gegen-kurden-angriff-auf-afrin-die-wut-in-der-bevoelkerung-ist-gross.html 2015-07-21 |Sebastian Bähr| politics |radically left| |['Erdogan', 'Invasion', 'Kurden', 'Kurdistan', 'Syrien', 'Türkei']|
nd_texts/1076989.grosse-koalition-spd-zwerge-organisieren-sich https://www.neues-deutschland.de/artikel/1076989.grosse-koalition-spd-zwerge-organisieren-sich.html 2017-05-17 |Sebastian Weiermann| politics |radically left| |['Große', 'Koalition', 'Sozialdemokratie', 'SPD']|
nd_texts/1077098.kabul-tote-bei-taliban-angriff https://www.neues-deutschland.de/artikel/1077098.kabul-tote-bei-taliban-angriff.html 2017-09-28 |None| politics |radically left| |['Afghanistan', 'Al', 'Qaida', 'Donald', 'Trump', 'Kabul', 'Taliban', 'USA']|
nd_texts/1077099.bolivien-keine-reform-des-strafgesetzes https://www.neues-deutschland.de/artikel/1077099.bolivien-keine-reform-des-strafgesetzes.html 2018-01-23 |None| politics |radically left| |['Bolivien']|
nd_texts/1077100.toedliche-proteste-gegen-kongos-praesident-kabila https://www.neues-deutschland.de/artikel/1077100.toedliche-proteste-gegen-kongos-praesident-kabila.html 2018-01-23 |None| politics |radically left| |['Kongo']|
nd_texts/1077101.milliardenhilfe-aus-riad-fuer-jemen https://www.neues-deutschland.de/artikel/1077101.milliardenhilfe-aus-riad-fuer-jemen.html 2018-01-05 |None| politics |radically left| |['Jemen', 'Saudi-Arabien']|
nd_texts/1077088.ruhr-bahnhauptstrecke-wird-zu-ostern-gesperrt https://www.neues-deutschland.de/artikel/1077088.ruhr-bahnhauptstrecke-wird-zu-ostern-gesperrt.html 2018-01-04 |None| politics |radically left| |['Bahnverkehr', 'Duisburg', 'Nordrhein-Westfalen']|
nd_texts/1077089.kleine-waldbesitzer-vermarkten-kuenftig-selbst https://www.neues-deutschland.de/artikel/1077089.kleine-waldbesitzer-vermarkten-kuenftig-selbst.html 2018-01-23 |None| politics |radically left| |[]|
nd_texts/1077090.jubilaeumsschau-fuer-das-gewandhausorchester https://www.neues-deutschland.de/artikel/1077090.jubilaeumsschau-fuer-das-gewandhausorchester.html 2018-01-10 |None| politics |radically left| |['Musik', 'Sachsen']|
nd_texts/1077087.rheinland-pfalz-gruene-offen-fuer-wohnsitzauflage https://www.neues-deutschland.de/artikel/1077087.rheinland-pfalz-gruene-offen-fuer-wohnsitzauflage.html 2017-08-07 |None| politics |radically left| |['Asylpolitik', 'Flüchtlinge', 'Rheinland-Pfalz']|
nd_texts/1077075.gruene-wollen-habeck-uebergangszeit-geben https://www.neues-deutschland.de/artikel/1077075.gruene-wollen-habeck-uebergangszeit-geben.html 2018-01-23 |None| politics |radically left| |['Die', 'Grünen']|
nd_texts/1077076.buendnis-ruft-zu-protesten-gegen-nazi-marsch-auf https://www.neues-deutschland.de/artikel/1077076.buendnis-ruft-zu-protesten-gegen-nazi-marsch-auf.html 2017-10-25 |None| politics |radically left| |['Rechtsradikalismus', 'Thüringen']|
nd_texts/1077074.wieder-abschiebeflug-nach-kabul https://www.neues-deutschland.de/artikel/1077074.wieder-abschiebeflug-nach-kabul.html 2017-01-21 |None| politics |radically left| |['Afghanistan', 'Asylpolitik', 'DIE', 'LINKE', 'Düsseldorf', 'Flüchtlinge', 'Flugverkehr', 'Kabul', 'Nordrhein-Westfalen']|
nd_texts/1077066.papst-beklagt-soziale-ausgrenzung-der-armen https://www.neues-deutschland.de/artikel/1077066.papst-beklagt-soziale-ausgrenzung-der-armen.html 2018-01-19 |None| politics |radically left| |['Christentum', 'Katholische', 'Kirche', 'Korruption', 'Peru']|
nd_texts/1077067.eu-strafmassnahmen-gegen-nordkoreaner https://www.neues-deutschland.de/artikel/1077067.eu-strafmassnahmen-gegen-nordkoreaner.html 2018-01-23 |None| politics |radically left| |['Europäische', 'Union', 'KDVR']|
nd_texts/1077064.mindestens-drei-tote-bei-anschlag-in-thailand https://www.neues-deutschland.de/artikel/1077064.mindestens-drei-tote-bei-anschlag-in-thailand.html 2018-01-23 |None| politics |radically left| |['Thailand']|
nd_texts/1077065.rueckfuehrung-von-rohingya-verschoben https://www.neues-deutschland.de/artikel/1077065.rueckfuehrung-von-rohingya-verschoben.html 2018-01-23 |None| politics |radically left| |['Bangladesch']|
nd_texts/1077063.sanktionen-der-eu-gegen-venezuelas-fuehrung https://www.neues-deutschland.de/artikel/1077063.sanktionen-der-eu-gegen-venezuelas-fuehrung.html 2017-11-14 |None| politics |radically left| |['Europäische', 'Union', 'Venezuela']|
nd_texts/1077004.freie-waehler-starten-unterschriftensammlung https://www.neues-deutschland.de/artikel/1077004.freie-waehler-starten-unterschriftensammlung.html 2017-06-21 |None| politics |radically left| |['Basisdemokratie', 'CSU', 'Freie', 'Wähler']|
nd_texts/1077005.hannibal-haus-wird-lange-zeit-leer-stehen https://www.neues-deutschland.de/artikel/1077005.hannibal-haus-wird-lange-zeit-leer-stehen.html 2018-01-23 |None| politics |radically left| |['Mieten', 'Wohnen']|
nd_texts/1077006.neue-verfahren-beim-verfassungsgerichtshof https://www.neues-deutschland.de/artikel/1077006.neue-verfahren-beim-verfassungsgerichtshof.html 2018-01-23 |None| politics |radically left| |['Rheinland-Pfalz']|
nd_texts/1077003.magdeburg-will-titel-kulturhauptstadt https://www.neues-deutschland.de/artikel/1077003.magdeburg-will-titel-kulturhauptstadt.html 2018-01-15 |None| politics |radically left| |['Einwanderung', 'Magdeburg', 'Sachsen-Anhalt']|
nd_texts/1077002.sachsen-anhalts-gruene-stehen-zur-koalition https://www.neues-deutschland.de/artikel/1077002.sachsen-anhalts-gruene-stehen-zur-koalition.html 2017-09-04 |None| politics |radically left| |['CDU', 'Sachsen-Anhalt', 'SPD']|
nd_texts/1076997.katalanischer-ex-regionalpraesident-in-daenemark-kein-neuer-haftbefehl-gegen-puigdemont https://www.neues-deutschland.de/artikel/1076997.katalanischer-ex-regionalpraesident-in-daenemark-kein-neuer-haftbefehl-gegen-puigdemont.html 2017-11-26 |None| politics |radically left| |['Carles', 'Puidgemont', 'Exil', 'Katalonien', 'Parlament', 'Region', 'Spanien']|
nd_texts/1076995.rechte-gewalt-neonazis-gehen-in-wurzen-auf-linke-und-journalisten-los https://www.neues-deutschland.de/artikel/1076995.rechte-gewalt-neonazis-gehen-in-wurzen-auf-linke-und-journalisten-los.html 2016-12-21 |Henrik Merker| politics |radically left| |['Nazis', 'Rechtsradikale', 'Sachsen']|
nd_texts/1076991.ostdeutschland-sachsen-fuehlen-sich-weiter-abgewertet https://www.neues-deutschland.de/artikel/1076991.ostdeutschland-sachsen-fuehlen-sich-weiter-abgewertet.html 2016-11-02 |None| politics |radically left| |['Ostdeutschland', 'Ungleichheit', 'Wiedervereinigung']|
nd_texts/1076984.urteil-in-vietnam-lebenslang-fuer-mutmasslich-entfuehrten-geschaeftsmann https://www.neues-deutschland.de/artikel/1076984.urteil-in-vietnam-lebenslang-fuer-mutmasslich-entfuehrten-geschaeftsmann.html 2017-08-25 |None| politics |radically left| |['Diplomatie', 'Entführung', 'Haftstrafe', 'Korruption', 'Vietnam']|
nd_texts/1076983.grosse-koalition-linkspartei-stellt-sich-auf-schwache-groko-ein https://www.neues-deutschland.de/artikel/1076983.grosse-koalition-linkspartei-stellt-sich-auf-schwache-groko-ein.html 2018-01-19 |None| politics |radically left| |['Groko', 'Große', 'Koalition', 'Koalitionsverhandlungen', 'LINKE', 'Schwarz-Rot', 'SPD']|
nd_texts/1076965.brueder-zur-macht-und-zu-posten https://www.neues-deutschland.de/artikel/1076965.brueder-zur-macht-und-zu-posten.html 2018-01-16 |None| politics |radically left| |['Bernd', 'Riexinger', 'Bildungspolitik', 'DIE', 'LINKE', 'Katja', 'Kipping', 'SPD']|
nd_texts/1076963.feuerwehr-gruesste-rechte-kundgebung https://www.neues-deutschland.de/artikel/1076963.feuerwehr-gruesste-rechte-kundgebung.html 2018-01-19 |None| politics |radically left| |['Asylpolitik', 'Brandenburg', 'Flüchtlinge', 'Pressefreiheit']|
nd_texts/1076964.panzer-gegen-kurdische-selbstverwaltung https://www.neues-deutschland.de/artikel/1076964.panzer-gegen-kurdische-selbstverwaltung.html 2018-01-22 |Roland Etzel| politics |radically left| |['Die', 'Grünen', 'DIE', 'LINKE', 'Kurden', 'linke', 'Parteien', 'Syrien', 'Türkei']|
nd_texts/1076962.hunderttausende-gegen-trump https://www.neues-deutschland.de/artikel/1076962.hunderttausende-gegen-trump.html 2018-01-20 |None| politics |radically left| |['Donald', 'Trump', 'USA']|
nd_texts/1076959.deutsches-is-mitglied-zum-tode-verurteilt https://www.neues-deutschland.de/artikel/1076959.deutsches-is-mitglied-zum-tode-verurteilt.html 2018-01-22 |None| politics |radically left| |['Irak', 'Öffentlich-Rechtlicher', 'Rundfunk']|
nd_texts/1076960.taiwan-gehoert-zu-china https://www.neues-deutschland.de/artikel/1076960.taiwan-gehoert-zu-china.html 2017-06-29 |Falk Hartig| politics |radically left| |['China', 'Medienkritik', 'Taiwan']|
nd_texts/1076958.schaulaufen-vor-dem-finale https://www.neues-deutschland.de/artikel/1076958.schaulaufen-vor-dem-finale.html 2018-01-17 |None| politics |radically left| |['Russland', 'Wladimir', 'Putin']|
nd_texts/1076946.griechenland-und-fyrom-neuer-anlauf-im-streit-um-mazedonien https://www.neues-deutschland.de/artikel/1076946.griechenland-und-fyrom-neuer-anlauf-im-streit-um-mazedonien.html 2016-04-11 |Elisabeth Heinze| politics |radically left| |['Griechenland', 'Mazedonien']|
nd_texts/1076945.eine-arme-kirche-fuer-die-armen https://www.neues-deutschland.de/artikel/1076945.eine-arme-kirche-fuer-die-armen.html 2018-01-17 |None| politics |radically left| |['Christentum', 'Katholische', 'Kirche', 'Kuba']|
nd_texts/1076944.erdogans-blutiger-olivenzweig https://www.neues-deutschland.de/artikel/1076944.erdogans-blutiger-olivenzweig.html 2018-01-12 |Jan Keetman| politics |radically left| |['Russland', 'Syrien', 'Türkei', 'USA']|
nd_texts/1076943.sonderparteitag-stimmt-fuer-verhandlungen-prozent-stuetzen-die-spd-spitze https://www.neues-deutschland.de/artikel/1076943.sonderparteitag-stimmt-fuer-verhandlungen-prozent-stuetzen-die-spd-spitze.html 2018-01-20 |None| politics |radically left| |['Andrea', 'Nahles', 'Bildungspolitik', 'Große', 'Koalition', 'Parteitag', 'SPD']|
