../neues-deutschland/nd_texts/1075850.wohnungsnot-caritas-warnt-vor-wohnungsnot https://www.neues-deutschland.de/artikel/1075850.wohnungsnot-caritas-warnt-vor-wohnungsnot.html 2018-01-09 None politics |radically left| |['Obdachlosigkeit', 'Sozialwohnraum', 'Wohnen', 'Wohnungsbau']|
../derfreitag/data/1102.txt https://www.freitag.de/autoren/der-freitag/geld-ist-nicht-alles 2013-08-28 |['Patrisse Khan-Cullors']| None
|../jungle/articles/3009_»Kein nächstes Opfer«.txt| https://jungle.world/artikel/2017/15/kein-naechstes-opfer 2017-04-13 |Dennis Pesch| inland []
../derfreitag/data/399.txt https://www.freitag.de/autoren/wolfgang-heininger/zahlt-doch-einfach 2012-08-10 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Alf Harzer','Die Unsichtbaren Deutschen']| None
|../jungle/articles/1473_Die ultimative Provokation.txt| https://jungle.world/artikel/2017/34/die-ultimative-provokation 2017-08-24 |Dierk Saathoff| dschungel []
../neues-deutschland/nd_texts/1075514.tarifkonflikt-der-metallbranche-ost-metaller-wollen-west-arbeitszeit https://www.neues-deutschland.de/artikel/1075514.tarifkonflikt-der-metallbranche-ost-metaller-wollen-west-arbeitszeit.html 2017-12-22 |Hendrik Lasch| economy/environment |radically left| |['Arbeitszeit', 'Chemnitz', 'IG', 'Metall', 'Sachsen']|
|../jungle/articles/4249_Die Macht der Differenz.txt| https://jungle.world/artikel/2016/46/die-macht-der-differenz 2016-11-17 |Antje Schrupp| thema []
|../jungle/articles/3460_Trump vs. Choice.txt| https://jungle.world/artikel/2017/07/trump-vs-choice 2017-02-16 |Marcel Thiemann| thema []
|../jungle/articles/0477_»Es gibt fast  jede Woche Arbeitskämpfe«.txt| https://jungle.world/artikel/2017/48/es-gibt-fast-jede-woche-arbeitskaempfe 2017-11-30 |Franza Drechsel| interview []
|../jungle/articles/1311_Land ohne Linke.txt| https://jungle.world/artikel/2017/37/land-ohne-linke 2017-09-14 |Nicole Tomasek| inland []
../nachdenkseiten/articles/32634.txt http://www.nachdenkseiten.de/?p=32634 2016-04-01 Redaktion |['Hinweise des Tages']|
|../jungle/articles/0268_Beliebter grüner Fleck.txt| https://jungle.world/artikel/2018/04/beliebter-gruener-fleck 2018-01-25 |Linda Schnepel| reportage []
../neues-deutschland/nd_texts/1067959.amazon-ueberholt-vw-bei-forschung https://www.neues-deutschland.de/artikel/1067959.amazon-ueberholt-vw-bei-forschung.html 2017-10-25 None economy/environment |radically left| ['USA']
|../jungle/articles/3629_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1065889.neue-streiks-in-obi-maerkten https://www.neues-deutschland.de/artikel/1065889.neue-streiks-in-obi-maerkten.html 2017-10-06 None leftist_movement |radically left| ['Streik']
../neues-deutschland/nd_texts/1067368.aussteiger https://www.neues-deutschland.de/artikel/1067368.aussteiger.html 2017-10-19 None economy/environment |radically left| []
../neues-deutschland/nd_texts/1056278.freiheitsentzug-wegen-kletterei-war-rechtswidrig https://www.neues-deutschland.de/artikel/1056278.freiheitsentzug-wegen-kletterei-war-rechtswidrig.html 2017-07-05 None leftist_movement |radically left| ['Atommüll']
../derfreitag/data/758.txt https://www.freitag.de/autoren/felix-werdermann/filz-im-kanzleramt 2013-09-13 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Manfred Fröhlich','Anne Mohnen']| None
../nachdenkseiten/articles/29666.txt http://www.nachdenkseiten.de/?p=29666 2015-12-21 |Jens Berger| |['Arbeitsmarkt und Arbeitsmarktpolitik', 'Audio-Podcast', 'Interviews', 'Privatisierung öffentlicher Leistungen', 'Sozialstaat']|
../derfreitag/data/188.txt https://www.freitag.de/autoren/moritz-wichmann/am-tag-zwei-nach-megasturm-sandy 2012-11-02 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
../nachdenkseiten/articles/28196.txt http://www.nachdenkseiten.de/?p=28196 2015-11-03 Redaktion ['Videohinweise']
|../jungle/articles/2340_»Wir brauchen keine  ›melting pots‹, wir  brauchen ›salad bowls‹«.txt| https://jungle.world/artikel/2017/21/wir-brauchen-keine-melting-pots-wir-brauchen-salad-bowls 2017-05-24 |Klaus Walter| dschungel []
|../jungle/articles/1630_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
|../jungle/articles/1765_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
../neues-deutschland/nd_texts/1060570.psyche-in-not https://www.neues-deutschland.de/artikel/1060570.psyche-in-not.html 2017-08-15 |Gesine Kaufmann| leftist_movement |radically left| ['Entwicklungsland']
../neues-deutschland/nd_texts/1073226.drahtige-sache https://www.neues-deutschland.de/artikel/1073226.drahtige-sache.html 2017-12-14 None economy/environment |radically left| []
|../jungle/articles/0148_Langsam dämmert es.txt| https://jungle.world/artikel/2018/02/langsam-daemmert-es 2018-01-11 |Chrissi Wilkens| ausland []
../neues-deutschland/nd_texts/1076763.militaeroffensive-in-syrien-tuerkische-truppen-beschiessen-kurdische-doerfer https://www.neues-deutschland.de/artikel/1076763.militaeroffensive-in-syrien-tuerkische-truppen-beschiessen-kurdische-doerfer.html 2016-10-28 None politics |radically left| |['Erdogan', 'IS', 'Kurden', 'Kurdistan', 'Militär', 'Syrien', 'Türkei']|
../nachdenkseiten/articles/37831.txt http://www.nachdenkseiten.de/?p=37831 2017-04-14 |Jens Berger| |['Aktuelles', 'Aufbau Gegenöffentlichkeit', 'Europäische Union']|
../neues-deutschland/nd_texts/982371.probleme-der-politologen https://www.neues-deutschland.de/artikel/982371.probleme-der-politologen.html 2015-05-18 |Wolfgang Wippermann| leftist_movement |radically left| |['Pegida', 'Populismus', 'Rechtsextremismus', 'Rechtsradikal']|
../nachdenkseiten/articles/31036.txt http://www.nachdenkseiten.de/?p=31036 2016-02-10 Redaktion |['Hinweise des Tages']|
|../jungle/articles/4238_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/0839_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../neues-deutschland/nd_texts/1075611.iran-abgeordneter-verhaftungen-bei-protesten-in-iran https://www.neues-deutschland.de/artikel/1075611.iran-abgeordneter-verhaftungen-bei-protesten-in-iran.html 2018-01-07 None politics |radically left| |['Festnahmen', 'Iran', 'Islamismus', 'Justiz', 'Marxismus', 'Protestbewegung', 'Repression', 'Stalinismus']|
../neues-deutschland/nd_texts/1073086.pannen-pech-und-kosten https://www.neues-deutschland.de/artikel/1073086.pannen-pech-und-kosten.html 2017-12-11 None economy/environment |radically left| |['Baden-Württemberg', 'Bahnverkehr', 'Berlin']|
../nachdenkseiten/articles/37165.txt http://www.nachdenkseiten.de/?p=37165 2017-02-24 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1077170.die-moeglichkeit-des-radikal-anderen https://www.neues-deutschland.de/artikel/1077170.die-moeglichkeit-des-radikal-anderen.html 2018-01-24 |Peter Nowak| leftist_movement |radically left| []
../derfreitag/data/740.txt https://www.freitag.de/autoren/juloeffl/boese-nachbarn 2013-07-18 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Juliane Löffler']| None
../derfreitag/data/461.txt https://www.freitag.de/autoren/juloeffl/zerstoerte-heldinnenerzaehlung 2016-08-24 |['Patrisse Khan-Cullors','Little Louis','Richard Zietz','Ehemaliger Nutzer','Janto Ban']| None
../nachdenkseiten/articles/39559.txt http://www.nachdenkseiten.de/?p=39559 2017-08-09 |Jens Berger| |['Audio-Podcast', 'Globalisierung', 'Interviews', 'Lobbyismus und politische Korruption']|
|../jungle/articles/1837_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../neues-deutschland/nd_texts/1027505.planet-der-verstaedterung https://www.neues-deutschland.de/artikel/1027505.planet-der-verstaedterung.html 2015-09-28 |Martin Ling| leftist_movement |radically left| |['Ecuador', 'Nachhaltigkeit', 'UNO']|
|../jungle/articles/3106_Beliebter grüner Fleck.txt| https://jungle.world/artikel/2018/04/beliebter-gruener-fleck 2018-01-25 |Linda Schnepel| reportage []
../nachdenkseiten/articles/27907.txt http://www.nachdenkseiten.de/?p=27907 2015-10-13 |Jens Berger| |['Hinweise des Tages']|
|../jungle/articles/0645_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../nachdenkseiten/articles/38742.txt http://www.nachdenkseiten.de/?p=38742 2017-06-14 Redaktion |['Hinweise des Tages']|
|../jungle/articles/3256_Message in a Bottle.txt| https://jungle.world/artikel/2017/11/message-bottle 2017-03-16 |Jens Kastner| dschungel []
../nachdenkseiten/articles/41982.txt http://www.nachdenkseiten.de/?p=41982 2018-01-19 |Albrecht Müller| |['Audio-Podcast', 'Bundesregierung', 'SPD']|
../derfreitag/data/771.txt https://www.freitag.de/autoren/der-freitag/im-kreis-der-ueberwachten 2013-11-12 |['Patrisse Khan-Cullors']| None
|../jungle/articles/3992_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
|../jungle/articles/1622_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1075932.gemischte-gefuehle https://www.neues-deutschland.de/artikel/1075932.gemischte-gefuehle.html 2017-11-28 |Ralf Streck| politics |radically left| |['Angela', 'Merkel', 'Bildungspolitik', 'CDU', 'Große', 'Koalition', 'linke', 'Bewegung', 'Spanien', 'SPD']|
../neues-deutschland/nd_texts/1076621.npd-bezieht-immer-noch-steuergelder https://www.neues-deutschland.de/artikel/1076621.npd-bezieht-immer-noch-steuergelder.html 2017-11-23 None politics |radically left| |['NPD', 'Rechtsradikalismus', 'Steuerpolitk']|
../nachdenkseiten/articles/35145.txt http://www.nachdenkseiten.de/?p=35145 2016-09-23 |Jens Berger| |['Erosion der Demokratie', 'Länderberichte']|
|../jungle/articles/4021_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../nachdenkseiten/articles/39058.txt http://www.nachdenkseiten.de/?p=39058 2017-07-05 |Albrecht Müller| |['Audio-Podcast', 'Friedenspolitik', 'Globalisierung', 'Neoliberalismus und Monetarismus']|
|../jungle/articles/3918_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1076749.repression-in-der-tuerkei-ehemann-von-mesale-tolu-erneut-festgenommen https://www.neues-deutschland.de/artikel/1076749.repression-in-der-tuerkei-ehemann-von-mesale-tolu-erneut-festgenommen.html 2017-12-04 None politics |radically left| |['Erdogan', 'Razzia', 'Repression', 'Türkei']|
|../jungle/articles/2164_Jobs für Parteifreunde.txt| https://jungle.world/artikel/2017/24/jobs-fuer-parteifreunde 2017-06-15 |Stefan Laurin| inland []
|../jungle/articles/1466_Ein lupenreiner Sozialdemokrat.txt| https://jungle.world/artikel/2017/34/ein-lupenreiner-sozialdemokrat 2017-08-24 |Jörn Schulz| hotspot []
../neues-deutschland/nd_texts/1072108.fischfang-moratorium-fuer-die-arktis-vereinbart https://www.neues-deutschland.de/artikel/1072108.fischfang-moratorium-fuer-die-arktis-vereinbart.html 2017-12-04 None economy/environment |radically left| |['Arktis', 'Europäische', 'Union']|
../nachdenkseiten/articles/34294.txt http://www.nachdenkseiten.de/?p=34294 2016-07-20 Redaktion ['Videohinweise']
../derfreitag/data/1055.txt https://www.freitag.de/autoren/rotherbaron/mitbestimmung-statt-fremdbestimmung 2017-08-28 |['Patrisse Khan-Cullors','Jr'S China Blog']| None
|../jungle/articles/0227_»Bewegung gegen die Diktatur«.txt| https://jungle.world/artikel/2018/01/bewegung-gegen-die-diktatur 2018-01-04 |André Anchuelo| hotspot []
../nachdenkseiten/articles/37231.txt http://www.nachdenkseiten.de/?p=37231 2017-03-02 |Albrecht Müller| |['Audio-Podcast', 'Finanzen und Währung', 'Medienkritik', 'Strategien der Meinungsmache', 'Wichtige Wirtschaftsdaten']|
|../jungle/articles/4952_Shopping immer,  rückwärts nimmer.txt| https://jungle.world/artikel/2018/04/shopping-immer-rueckwaerts-nimmer 2018-01-25 |Hans-Georg Schaefer| dschungel []
../neues-deutschland/nd_texts/1075660.fussballprofi-naki-nach-angriff-an-sicherem-ort https://www.neues-deutschland.de/artikel/1075660.fussballprofi-naki-nach-angriff-an-sicherem-ort.html 2018-01-10 None politics |radically left| ['Fußball']
../derfreitag/data/990.txt https://www.freitag.de/autoren/der-freitag/auf-in-den-kampf 2012-07-26 |['Patrisse Khan-Cullors','Sisyphos Boucher','Harald Berenfänger','Thomas Fix','Rosa Sconto']| None
../nachdenkseiten/articles/35378.txt http://www.nachdenkseiten.de/?p=35378 2016-10-12 |Jens Berger| |['Kampagnen / Tarnworte / Neusprech', 'Medienkonzentration Vermachtung der Medien', 'Medienkritik', 'Wahlen']|
|../jungle/articles/0530_Noch mehr  schmutzige Wäsche.txt| https://jungle.world/artikel/2017/48/noch-mehr-schmutzige-waesche 2017-11-30 |Dierk Saathoff| dschungel []
|../jungle/articles/1203_Fabriken für hörige Bürger.txt| https://jungle.world/artikel/2017/38/fabriken-fuer-hoerige-buerger 2017-09-21 |Ute Weinmann| ausland []
../neues-deutschland/nd_texts/1076908.allianz-fordert-treuhaender-fuer-autodaten https://www.neues-deutschland.de/artikel/1076908.allianz-fordert-treuhaender-fuer-autodaten.html 2018-01-22 None politics |radically left| []
../neues-deutschland/nd_texts/1075720.der-kampf-um-die-waende https://www.neues-deutschland.de/artikel/1075720.der-kampf-um-die-waende.html 2018-01-10 |Zubaidah Jalil| politics |radically left| []
../neues-deutschland/nd_texts/1039595.schlechte-freunde-fehlende-helfer https://www.neues-deutschland.de/artikel/1039595.schlechte-freunde-fehlende-helfer.html 2017-01-07 |Markus Winter| leftist_movement |radically left| |['Antifa', 'Polizei']|
|../jungle/articles/3074_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
../nachdenkseiten/articles/33459.txt http://www.nachdenkseiten.de/?p=33459 2016-05-20 Redaktion |['Hinweise des Tages']|
|../jungle/articles/3860_Deutsche Wertarbeit.txt| https://jungle.world/artikel/2016/51/deutsche-wertarbeit 2016-12-22 |Stefan Dietl| inland []
../neues-deutschland/nd_texts/976319.vorbildlicher-arbeitskampf https://www.neues-deutschland.de/artikel/976319.vorbildlicher-arbeitskampf.html 2015-07-01 None leftist_movement |radically left| []
../nachdenkseiten/articles/27040.txt http://www.nachdenkseiten.de/?p=27040 2015-08-04 |Albrecht Müller| |['Außen- und Sicherheitspolitik', 'Lobbyorganisationen und interessengebundene Wissenschaft', 'Strategien der Meinungsmache']|
../neues-deutschland/nd_texts/1045894.im-herzen-der-bestie https://www.neues-deutschland.de/artikel/1045894.im-herzen-der-bestie.html 2017-03-24 None leftist_movement |radically left| []
|../jungle/articles/0154_Es geht ums Ganze.txt| https://jungle.world/artikel/2018/02/es-geht-ums-ganze 2018-01-11 |Thomas von der Osten-Sacken| thema []
../derfreitag/data/450.txt https://www.freitag.de/autoren/der-freitag/das-pokern-haben-sie-gelernt 2012-08-13 |['Patrisse Khan-Cullors','Hans Springstein']| None
|../jungle/articles/3858_Anhaltender Aufstand.txt| https://jungle.world/artikel/2016/51/anhaltender-aufstand 2016-12-22 |Sören Kohlhuber| antifa []
../nachdenkseiten/articles/33322.txt http://www.nachdenkseiten.de/?p=33322 2016-05-11 Redaktion |['Hinweise des Tages']|
../derfreitag/data/369.txt https://www.freitag.de/autoren/magda/da-ist-ja-herr-godot 2016-03-19 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
|../jungle/articles/3873_Dein Telefon weiß, wie’s dir geht.txt| https://jungle.world/artikel/2018/04/dein-telefon-weiss-wies-dir-geht 2018-01-25 |Enno Park| seite-16 []
../nachdenkseiten/articles/38538.txt http://www.nachdenkseiten.de/?p=38538 2017-05-31 |Jens Berger| |['Außen- und Sicherheitspolitik', 'Audio-Podcast', 'Erosion der Demokratie']|
../neues-deutschland/nd_texts/1076032.erziehung-zum-narzissmus https://www.neues-deutschland.de/artikel/1076032.erziehung-zum-narzissmus.html 2018-01-20 |Jürgen Amendt| politics |radically left| ['Bildungspolitik']
|../jungle/articles/0993_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../neues-deutschland/nd_texts/1077162.rheinland-pfalz-erzielt-erneut-etat-ueberschuss https://www.neues-deutschland.de/artikel/1077162.rheinland-pfalz-erzielt-erneut-etat-ueberschuss.html 2018-01-24 None politics |radically left| ['Rheinland-Pfalz']
|../jungle/articles/3222_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
|../jungle/articles/0291_»Imagine« auf Türkisch.txt| https://jungle.world/artikel/2017/51/imagine-auf-tuerkisch 2017-12-21 |Sabine Küper-Büsch| dschungel []
../nachdenkseiten/articles/35903.txt http://www.nachdenkseiten.de/?p=35903 2016-11-21 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1031280.sklaverei-ist-noch-nicht-besiegt https://www.neues-deutschland.de/artikel/1031280.sklaverei-ist-noch-nicht-besiegt.html 2016-11-08 None leftist_movement |radically left| []
../nachdenkseiten/articles/34380.txt http://www.nachdenkseiten.de/?p=34380 2016-07-26 |Jens Berger| |['Audio-Podcast', 'Innere Sicherheit', 'Kampagnen / Tarnworte / Neusprech']|
../neues-deutschland/nd_texts/1076483.parlament-in-athen-kappt-streikrecht https://www.neues-deutschland.de/artikel/1076483.parlament-in-athen-kappt-streikrecht.html 2018-01-15 None politics |radically left| |['Griechenland', 'Streik', 'Verkehrspolitik']|
