pi_texts/die-logik-der-inkonsequenz http://www.pi-news.net/2018/01/die-logik-der-inkonsequenz/ 2018-01-06 |None| None |radically right| |Cantaloop Kampf gegen Rechts™ Linke|
pi_texts/haarstraeubend-friseurmeisterin-liebte-ihren-syrischen-kopfabschneider http://www.pi-news.net/2018/01/haarstraeubend-friseurmeisterin-liebte-ihren-syrischen-kopfabschneider/ 2018-01-06 |MAX THOMA| None |radically right| |Herzberg|
pi_texts/der-import-der-falschen-soehne http://www.pi-news.net/2018/01/der-import-der-falschen-soehne/ 2018-01-06 |WOLFGANG HÜBNER| None |radically right| |Hübner|
pi_texts/warum-verteidigen-sie-das-mullah-regime-rene-springer http://www.pi-news.net/2018/01/warum-verteidigen-sie-das-mullah-regime-rene-springer/ 2018-01-06 |None| None |radically right| |AfD Iran Rene Springer|
pi_texts/stuerzenberger-fuer-30-tage-auf-facebook-gesperrt http://www.pi-news.net/2018/01/stuerzenberger-fuer-30-tage-auf-facebook-gesperrt/ 2018-01-06 |None| None |radically right| |Maas NetzDG Stürzenberger|
pi_texts/velbert-warnschuss-wegen-tuerkisch-nordafrikanischer-folklore http://www.pi-news.net/2018/01/velbert-warnschuss-wegen-tuerkisch-nordafrikanischer-folklore/ 2018-01-06 |None| None |radically right| |Asyl-Irrsinn Einwanderung Migrantengewalt|
pi_texts/nicolaus-fest-zur-agenda-2018-die-entdeckung-der-realitaet http://www.pi-news.net/2018/01/nicolaus-fest-zur-agenda-2018-die-entdeckung-der-realitaet/ 2018-01-06 |None| None |radically right| |Nicolaus Fest|
pi_texts/akif-pirincci-darmbruch-ins-negerland http://www.pi-news.net/2018/01/akif-pirincci-darmbruch-ins-negerland/ 2018-01-05 |None| None |radically right| |GEZ Propaganda|
pi_texts/albaner-vergewaltigt-maedchen-mehrfach-am-helllichten-tag http://www.pi-news.net/2018/01/albaner-vergewaltigt-maedchen-mehrfach-am-helllichten-tag/ 2018-01-05 |JOHANNES DANIELS| None |radically right| |Einzelfall|
pi_texts/hildesheim-caritas-in-antisemitismus-skandal-verstrickt http://www.pi-news.net/2018/01/hildesheim-caritas-in-antisemitismus-skandal-verstrickt/ 2018-01-05 |None| None |radically right| |Antisemitismus Caritas Judenhass|
pi_texts/berlin-kreuzberg-schwarzfahrer-wollte-schaffner-schaechten http://www.pi-news.net/2018/01/berlin-kreuzberg-schwarzfahrer-wollte-schaffner-schaechten/ 2018-01-05 |DAVID DEIMER| None |radically right| |Islamisierung Deutschlands Migrantengewalt|
pi_texts/die-rueckkehr-der-religion-der-islam-als-neue-macht http://www.pi-news.net/2018/01/die-rueckkehr-der-religion-der-islam-als-neue-macht/ 2018-01-05 |None| None |radically right| |Buch-Tipp Islam Islamisierung Deutschlands|
pi_texts/hessen-75-jaehrige-von-arabern-begrapscht http://www.pi-news.net/2018/01/hessen-75-jaehrige-von-arabern-begrapscht/ 2018-01-05 |None| None |radically right| |Rapefugees|
pi_texts/zdf-reisebericht-aus-israel-warum-so-einseitig-markus-lanz http://www.pi-news.net/2018/01/zdf-reisebericht-aus-israel-warum-so-einseitig-markus-lanz/ 2018-01-05 |None| None |radically right| |Israel Lügenpresse Markus Lanz ZDF|
pi_texts/jf-tv-merkels-erbe-ein-verunsichertes-land http://www.pi-news.net/2018/01/jf-tv-merkels-erbe-ein-verunsichertes-land/ 2018-01-05 |None| None |radically right| |Asyl-Irrsinn Flüchtlinge Merkelismus|
pi_texts/kuenast-fordert-meinungsgerichtshoefe http://www.pi-news.net/2018/01/kuenast-fordert-meinungsgerichtshoefe/ 2018-01-05 |None| None |radically right| |Diktatur lsg Netzwerkdurchsetzungsgesetz|
pi_texts/aschaffenburg-afghane-leistet-epileptiker-spontan-erste-hilfe http://www.pi-news.net/2018/01/aschaffenburg-afghane-leistet-epileptiker-spontan-erste-hilfe/ 2018-01-04 |JOHANNES DANIELS| None |radically right| |Einzelfall Raubfugee|
pi_texts/michael-stuerzenberger-spricht-am-14-januar-im-koelner-rathaus http://www.pi-news.net/2018/01/michael-stuerzenberger-spricht-am-14-januar-im-koelner-rathaus/ 2018-01-04 |None| None |radically right| |Pro Köln Rathaus Stürzenberger|
pi_texts/die-15-jaehrige-mia-ist-tot-weil-der-staat-total-versagt-hat http://www.pi-news.net/2018/01/die-15-jaehrige-mia-ist-tot-weil-der-staat-total-versagt-hat/ 2018-01-04 |None| None |radically right| |Bericht Ehre Frauen Gewalt Jugendliche Migranten Mord Schule|
pi_texts/fluechtlingskriminalitaet-wie-der-deutsche-michel-vorgefuehrt-wird http://www.pi-news.net/2018/01/fluechtlingskriminalitaet-wie-der-deutsche-michel-vorgefuehrt-wird/ 2018-01-04 |None| None |radically right| |Flüchtlinge Kriminalität Migrantengewalt|
pi_texts/titelbild-von-beatrix-von-storch-auf-twitter-als-hatespeech-gemeldet http://www.pi-news.net/2018/01/titelbild-von-beatrix-von-storch-auf-twitter-als-hatespeech-gemeldet/ 2018-01-04 |MICHAEL STÜRZENBERGER| None |radically right| |Meinungsfreiheit Netzwerkdurchsetzungsgesetz Stürzenberger|
pi_texts/ingolstadt-mordangriff-auf-pizzaboten-mit-kettensaege-und-beil http://www.pi-news.net/2018/01/ingolstadt-mordangriff-auf-pizzaboten-mit-kettensaege-und-beil/ 2018-01-04 |MAX THOMA| None |radically right| |Asyl-Irrsinn Ingolstadt Migrantengewalt|
pi_texts/imad-karim-in-kandel-wir-werden-soziale-unruhen-haben http://www.pi-news.net/2018/01/imad-karim-in-kandel-wir-werden-soziale-unruhen-haben/ 2018-01-04 |None| None |radically right| |Kandel|
pi_texts/altoetting-afghane-entbloesst-geschlechtsteil-vor-15-jaehriger-im-bus http://www.pi-news.net/2018/01/altoetting-afghane-entbloesst-geschlechtsteil-vor-15-jaehriger-im-bus/ 2018-01-04 |EUGEN PRINZ| None |radically right| |Afghane Altötting Eugen Prinz Exhibitionsimus Gliedvorzeiger Schulbus|
pi_texts/bleibt-mal-besser-zu-hause-fluechten-ist-zu-gefaehrlich http://www.pi-news.net/2018/01/bleibt-mal-besser-zu-hause-fluechten-ist-zu-gefaehrlich/ 2018-01-04 |None| None |radically right| |Asyl-Irrsinn Flüchtlinge Syrien|
pi_texts/kandel-linke-gutmenschen-attackieren-trauermarsch-fuer-mia http://www.pi-news.net/2018/01/kandel-linke-gutmenschen-attackieren-trauermarsch-fuer-mia/ 2018-01-03 |JOHANNES DANIELS| None |radically right| |Kandel|
pi_texts/standhafte-patriotin-protestiert-in-kandel-gegen-spd-buergermeister http://www.pi-news.net/2018/01/standhafte-patriotin-protestiert-in-kandel-gegen-spd-buergermeister/ 2018-01-03 |MICHAEL STÜRZENBERGER| None |radically right| |Kandel Mia Stürzenberger|
pi_texts/raub-in-rees-marokkanischer-merkelgast-droht-mit-beil http://www.pi-news.net/2018/01/raub-in-rees-marokkanischer-merkelgast-droht-mit-beil/ 2018-01-03 |None| None |radically right| |Asyl-Irrsinn Bereicherung lsg Raubfugee|
pi_texts/wie-ein-kirchenvertreter-versucht-uns-sand-in-die-augen-zu-streuen http://www.pi-news.net/2018/01/wie-ein-kirchenvertreter-versucht-uns-sand-in-die-augen-zu-streuen/ 2018-01-03 |SARAH GOLDMANN| None |radically right| |Kandel Mia|
pi_texts/die-68er-wegbereiter-des-heutigen-irrsinns http://www.pi-news.net/2018/01/die-68er-wegbereiter-des-heutigen-irrsinns/ 2018-01-03 |None| None |radically right| |68er Antaios Buchtipp Junge Freiheit Linke Weißmann|
pi_texts/pi-news-statistik-dezember-2017 http://www.pi-news.net/2018/01/pi-news-statistik-dezember-2017/ 2018-01-03 |None| None |radically right| |Blogosphäre PI-NEWS Statistikbericht|
pi_texts/anwalt-stellt-strafanzeige-gegen-koelner-polizeipraesident-uwe-jacob http://www.pi-news.net/2018/01/anwalt-stellt-strafanzeige-gegen-koelner-polizeipraesident-uwe-jacob/ 2018-01-03 |MICHAEL STÜRZENBERGER| None |radically right| |AfD Beatrix von Storch Justiz Polizei Silvester Stürzenberger Uwe Jacob|
pi_texts/dresden-araber-mob-faellt-ueber-jugendliche-her http://www.pi-news.net/2018/01/dresden-araber-mob-faellt-ueber-jugendliche-her/ 2018-01-03 |None| None |radically right| ||
pi_texts/berlin-islamischer-hintergrund-bei-messer-attentat-vermutet http://www.pi-news.net/2018/01/berlin-islamischer-hintergrund-bei-messer-attentat-vermutet/ 2018-01-02 |JOHANNES DANIELS| None |radically right| |Asyl-Irrsinn Bereicherung Einzelfall Meinungsfreiheit Migrantengewalt|
pi_texts/paris-migrantenmob-tritt-auf-polizistin-ein http://www.pi-news.net/2018/01/paris-migrantenmob-tritt-auf-polizistin-ein/ 2018-01-02 |None| None |radically right| |Frankreich lsg Paris|
pi_texts/silvester-in-speyer-sudanese-vergewaltigt-frau-im-domgarten http://www.pi-news.net/2018/01/silvester-in-speyer-sudanese-vergewaltigt-frau-im-domgarten/ 2018-01-02 |DAVID DEIMER| None |radically right| |Asyl-Irrsinn Rapefugees|
pi_texts/kandel-schuelervertretung-merzt-mias-namen-aus http://www.pi-news.net/2018/01/kandel-schuelervertretung-merzt-mias-namen-aus/ 2018-01-02 |None| None |radically right| |Ehre Kandel Mia Schule|
pi_texts/reeperbahn-migrantenhorde-war-ein-einzelfall http://www.pi-news.net/2018/01/reeperbahn-migrantenhorde-war-ein-einzelfall/ 2018-01-02 |None| None |radically right| |Frauen Hamburg Medien Migranten Polizei|
pi_texts/der-erste-ministerpraesident-gegen-die-energiewende http://www.pi-news.net/2018/01/der-erste-ministerpraesident-gegen-die-energiewende/ 2018-01-02 |None| None |radically right| |Energieschwindel Energiewende Windräder Woidke|
pi_texts/die-kuppler-von-kandel http://www.pi-news.net/2018/01/die-kuppler-von-kandel/ 2018-01-02 |None| None |radically right| |Kandel Mia|
pi_texts/video-interview-verurteilung-zu-geringfuegiger-volksverhetzung http://www.pi-news.net/2018/01/video-interview-verurteilung-zu-geringfuegiger-volksverhetzung/ 2018-01-02 |None| None |radically right| |Justiz Stürzenberger|
pi_texts/das-faengt-gut-an-polizei-sucht-zwei-elfjaehrige-berufs-einsteiger http://www.pi-news.net/2018/01/das-faengt-gut-an-polizei-sucht-zwei-elfjaehrige-berufs-einsteiger/ 2018-01-01 |MAX THOMA| None |radically right| |Einbruch Einwanderung Kriminalität Polizei|
pi_texts/silvester-2017-kind-angeschossen-boeller-auf-passanten-sexattacken http://www.pi-news.net/2018/01/silvester-2017-kind-angeschossen-boeller-auf-passanten-sexattacken/ 2018-01-01 |None| None |radically right| |L.S.Gabriel Migrantengewalt Rapefugees Silvester|
pi_texts/akw-gundremmingen-gleich-4400-windraeder-abgeschaltet http://www.pi-news.net/2018/01/akw-gundremmingen-gleich-4400-windraeder-abgeschaltet/ 2018-01-01 |None| None |radically right| ||
pi_texts/beatrix-von-storch-auf-twitter-gesperrt http://www.pi-news.net/2018/01/beatrix-von-storch-auf-twitter-gesperrt/ 2018-01-01 |MICHAEL STÜRZENBERGER| None |radically right| |Beatrix von Storch Meinungsfreiheit Stürzenberger Zensur|
pi_texts/pegida-fuerth-kleines-gallisches-dorf-umlagert-von-linksgestoerten-legionen http://www.pi-news.net/2018/01/pegida-fuerth-kleines-gallisches-dorf-umlagert-von-linksgestoerten-legionen/ 2018-01-01 |MICHAEL STÜRZENBERGER| None |radically right| |PEGIDA Stürzenberger|
pi_texts/ulm-23-jaehriger-von-dunkelhaeutigen-ins-krankenhaus-gepruegelt http://www.pi-news.net/2018/01/ulm-23-jaehriger-von-dunkelhaeutigen-ins-krankenhaus-gepruegelt/ 2018-01-01 |None| None |radically right| |Rapefugees|
pi_texts/merkels-bilanz-verheerend http://www.pi-news.net/2018/01/merkels-bilanz-verheerend/ 2018-01-01 |None| None |radically right| |Merkelismus|
pi_texts/muessen-uns-immer-wieder-fragen-wie-diese-morde-praktiziert-werden http://www.pi-news.net/2018/01/muessen-uns-immer-wieder-fragen-wie-diese-morde-praktiziert-werden/ 2018-01-24 |None| None |radically right| |Björn Höcke Kandel|
pi_texts/pi-news-wuenscht-einen-guten-rutsch http://www.pi-news.net/2017/12/pi-news-wuenscht-einen-guten-rutsch/ 2017-12-31 |None| None |radically right| ||
pi_texts/das-kostbare-vermaechtnis-des-rolf-peter-sieferle http://www.pi-news.net/2017/12/das-kostbare-vermaechtnis-des-rolf-peter-sieferle/ 2017-12-31 |WOLFGANG HÜBNER| None |radically right| |Buchtipp Epochenwechsel Hübner Patriotismus Sieferle|
pi_texts/dhimmi-des-jahrs-2017-friedrich-suhr http://www.pi-news.net/2017/12/dhimmi-des-jahrs-2017-friedrich-suhr/ 2017-12-31 |None| None |radically right| |Friedrich Suhr Gutmenschen Islamisierung Deutschlands|
pi_texts/laut-gedacht-und-identitaere-bewegung-jahresrueckblick-2017 http://www.pi-news.net/2017/12/laut-gedacht-und-identitaere-bewegung-jahresrueckblick-2017/ 2017-12-31 |None| None |radically right| |Laut Gedacht|
pi_texts/pi-news-wuenscht-einen-guten-rutsch http://www.pi-news.net/2017/12/pi-news-wuenscht-einen-guten-rutsch/ 2017-12-31 |None| None |radically right| ||
pi_texts/das-kostbare-vermaechtnis-des-rolf-peter-sieferle http://www.pi-news.net/2017/12/das-kostbare-vermaechtnis-des-rolf-peter-sieferle/ 2017-12-31 |WOLFGANG HÜBNER| None |radically right| |Buchtipp Epochenwechsel Hübner Patriotismus Sieferle|
pi_texts/dhimmi-des-jahrs-2017-friedrich-suhr http://www.pi-news.net/2017/12/dhimmi-des-jahrs-2017-friedrich-suhr/ 2017-12-31 |None| None |radically right| |Friedrich Suhr Gutmenschen Islamisierung Deutschlands|
pi_texts/laut-gedacht-und-identitaere-bewegung-jahresrueckblick-2017 http://www.pi-news.net/2017/12/laut-gedacht-und-identitaere-bewegung-jahresrueckblick-2017/ 2017-12-31 |None| None |radically right| |Laut Gedacht|
pi_texts/der-hohn-der-blutigen-raute http://www.pi-news.net/2017/12/der-hohn-der-blutigen-raute/ 2017-12-31 |WOLFGANG HÜBNER| None |radically right| |Hübner Merkelismus|
pi_texts/video-arabischer-wdr-reporter-besorgt-wegen-silvester-kontrollen http://www.pi-news.net/2017/12/video-arabischer-wdr-reporter-besorgt-wegen-silvester-kontrollen/ 2017-12-31 |MICHAEL STÜRZENBERGER| None |radically right| |Köln Silvester Stürzenberger WDR|
pi_texts/akif-pirincci-die-feinde-sind-unter-uns http://www.pi-news.net/2017/12/akif-pirincci-die-feinde-sind-unter-uns/ 2017-12-31 |None| None |radically right| |Kandel Pirinçci|
pi_texts/martin-sellner-gesperrt-weil-ich-mich-zu-kandel-geaeussert-habe http://www.pi-news.net/2017/12/martin-sellner-gesperrt-weil-ich-mich-zu-kandel-geaeussert-habe/ 2017-12-31 |None| None |radically right| |Identitäre Kandel Sellner|
pi_texts/der-politiker-als-feind-des-buergers http://www.pi-news.net/2017/12/der-politiker-als-feind-des-buergers/ 2017-12-30 |None| None |radically right| |Merkelismus|
pi_texts/csu-nimmt-projekt-30-prozent-minus-x-in-angriff http://www.pi-news.net/2017/12/csu-nimmt-projekt-30-prozent-minus-x-in-angriff/ 2017-12-30 |EUGEN PRINZ| None |radically right| |CSU Eugen Prinz Familiennachzug Härtefälle umfallen|
pi_texts/fuerth-patriotische-christen-haengen-flugblaetter-an-vier-kirchen http://www.pi-news.net/2017/12/fuerth-patriotische-christen-haengen-flugblaetter-an-vier-kirchen/ 2017-12-30 |MICHAEL STÜRZENBERGER| None |radically right| |Kirche Patrioten Stürzenberger|
pi_texts/gauland-gehoert-zu-den-70-wichtigsten-denkern-der-welt http://www.pi-news.net/2017/12/gauland-gehoert-zu-den-70-wichtigsten-denkern-der-welt/ 2017-12-30 |None| None |radically right| |AfD Forein policy Gauland|
pi_texts/offener-brief-zum-mord-in-kandel-natuerlich-auf-facebook-geloescht http://www.pi-news.net/2017/12/offener-brief-zum-mord-in-kandel-natuerlich-auf-facebook-geloescht/ 2017-12-30 |MAX THOMA| None |radically right| |Kandel Offener Brief|
pi_texts/auschwitz-buchhalter-groening-muss-mit-96-ins-gefaengnis http://www.pi-news.net/2017/12/auschwitz-buchhalter-groening-muss-mit-96-ins-gefaengnis/ 2017-12-30 |None| None |radically right| |Gröning Justiz Kampf gegen Rechts™|
pi_texts/wendlingen-gewaltorgie-mit-todeskampf-mann-schubst-frau-vor-zug http://www.pi-news.net/2017/12/wendlingen-gewaltorgie-mit-todeskampf-mann-schubst-frau-vor-zug/ 2017-12-30 |JOHANNES DANIELS| None |radically right| |Asyl-Irrsinn Bluttat Flüchtlinge Migrantengewalt Stuttgart|
pi_texts/sozialpaedagoge-hat-viel-verstaendnis-fuer-gekraenkten-moerder-von-mia http://www.pi-news.net/2017/12/sozialpaedagoge-hat-viel-verstaendnis-fuer-gekraenkten-moerder-von-mia/ 2017-12-30 |None| None |radically right| |Asyl-Irrsinn Bereicherung Kandel L.S.Gabriel Mia MUFL|
pi_texts/stuttgart-afrikaner-tritt-auf-krippenfiguren-ein http://www.pi-news.net/2017/12/stuttgart-afrikaner-tritt-auf-krippenfiguren-ein/ 2017-12-30 |None| None |radically right| |Bereicherung Islam|
pi_texts/buergermeister-von-kandel-ist-beschaemt-ueber-fremdenfeindlichkeit http://www.pi-news.net/2017/12/buergermeister-von-kandel-ist-beschaemt-ueber-fremdenfeindlichkeit/ 2017-12-29 |JOHANNES DANIELS| None |radically right| |Asyl-Irrsinn Kandel Mia MUFL|
pi_texts/video-interview-freispruch-urteil-meilenstein-fuer-islamkritik http://www.pi-news.net/2017/12/video-interview-freispruch-urteil-meilenstein-fuer-islamkritik/ 2017-12-29 |None| None |radically right| |Interview Islam Justiz Stürzenberger|
pi_texts/mordfall-kandel-die-fake-news-der-qualitaetsmedien http://www.pi-news.net/2017/12/mordfall-kandel-die-fake-news-der-qualitaetsmedien/ 2017-12-29 |None| None |radically right| |Asyl-Irrsinn Fake News Lügenpresse|
pi_texts/silvester-in-berlin-frauen-zum-schutz-im-beduinenzelt-separiert http://www.pi-news.net/2017/12/silvester-in-berlin-frauen-zum-schutz-im-beduinenzelt-separiert/ 2017-12-29 |None| None |radically right| |Bereicherung L.S.Gabriel Rapefugees Silvester|
pi_texts/15-jaehriger-von-dunkelhaeutigen-niedergeschlagen-und-ausgeraubt http://www.pi-news.net/2017/12/15-jaehriger-von-dunkelhaeutigen-niedergeschlagen-und-ausgeraubt/ 2017-12-29 |DAVID DEIMER| None |radically right| |Bereicherung Migrantengewalt|
pi_texts/wuppertals-sozialdezernent-haelt-begriff-mufl-fuer-faschistisch http://www.pi-news.net/2017/12/wuppertals-sozialdezernent-haelt-begriff-mufl-fuer-faschistisch/ 2017-12-29 |None| None |radically right| |Asyl-Irrsinn Claudia Bötte Flüchtlinge MUFL Pro Sozialdezernent Stefan Kühn UMA Wuppertal|
pi_texts/dortmund-betrunkener-nigerianer-pinkelt-aus-geoeffneter-zugtuer http://www.pi-news.net/2017/12/dortmund-betrunkener-nigerianer-pinkelt-aus-geoeffneter-zugtuer/ 2017-12-29 |None| None |radically right| |Asyl-Irrsinn Bereicherung Flüchtlinge|
pi_texts/tagesschau-berichtet-nur-unter-druck-ueber-mord-von-kandel http://www.pi-news.net/2017/12/tagesschau-berichtet-nur-unter-druck-ueber-mord-von-kandel/ 2017-12-29 |None| None |radically right| |Afghane Asyl-Irrsinn Flüchtlinge Kandel Menga Sellner|
pi_texts/abdul-d-afghane-15-jahre-moerder-eines-deutschen-kindes http://www.pi-news.net/2017/12/abdul-d-afghane-15-jahre-moerder-eines-deutschen-kindes/ 2017-12-28 |None| None |radically right| |Kandel lsg Mia MUFL|
pi_texts/broder-waren-die-national-sozialisten-nicht-linksextremisten http://www.pi-news.net/2017/12/broder-waren-die-national-sozialisten-nicht-linksextremisten/ 2017-12-28 |MICHAEL STÜRZENBERGER| None |radically right| |Broder Stürzenberger|
pi_texts/praesident-von-eintracht-frankfurt-will-gesinnungsstasi-gegen-afd-waehler http://www.pi-news.net/2017/12/praesident-von-eintracht-frankfurt-will-gesinnungsstasi-gegen-afd-waehler/ 2017-12-28 |WOLFGANG HÜBNER| None |radically right| |AfD Eintracht Frankfurt Präsident Fischer|
pi_texts/abgelehnte-asylbewerber-schmieren-sich-mit-exkrementen-ein http://www.pi-news.net/2017/12/abgelehnte-asylbewerber-schmieren-sich-mit-exkrementen-ein/ 2017-12-28 |EUGEN PRINZ| None |radically right| |Abschiebung verhindern Asyl-Irrsinn Asylbewerber Eugen Prinz Flüchtlinge Kot Vilsbiburg|
pi_texts/kandel-afghanischer-messer-mufl-bedrohte-15-jaehrige-seit-wochen http://www.pi-news.net/2017/12/kandel-afghanischer-messer-mufl-bedrohte-15-jaehrige-seit-wochen/ 2017-12-28 |None| None |radically right| |Asyl-Irrsinn Kandel lsg Mia Migrantengewalt MUFL|
pi_texts/afd-landesverband-sachsen-steht-vor-grossen-aufgaben http://www.pi-news.net/2017/12/afd-landesverband-sachsen-steht-vor-grossen-aufgaben/ 2017-12-28 |None| None |radically right| |AfD|
pi_texts/deutschlandfunk-das-afd-scheisspapier-aus-wahlplakaten http://www.pi-news.net/2017/12/deutschlandfunk-das-afd-scheisspapier-aus-wahlplakaten/ 2017-12-28 |None| None |radically right| |AfD Linksfaschismus|
